event_id,region,centroid_latitude,centroid_longitude,start_date,end_date,duration_days,total_frp,mean_frp,max_brightness,n_detections,pct_night,conflict_associated
E001411,Red_Sea_Yemen,17.39283,38.53968,2024-06-23,2024-06-23,1,1.99,1.99,344.28,1,0.0,0
E001412,Red_Sea_Yemen,18.504775,37.89465,2024-06-23,2024-06-23,1,15.65,7.825,344.35,2,0.0,0
E001413,Red_Sea_Yemen,13.56688,43.95095,2024-06-24,2024-06-24,1,3.4,3.4,335.54,1,0.0,0
E001414,Red_Sea_Yemen,13.93475,32.51156,2024-06-26,2024-06-26,1,0.97,0.97,330.4,1,0.0,0
E001415,Red_Sea_Yemen,16.274414999999998,37.249155,2024-06-28,2024-06-28,1,8.71,4.355,339.28,2,0.0,0
E001416,Red_Sea_Yemen,18.09968,41.894605,2024-06-29,2024-06-29,1,43.04,21.52,346.96,2,0.0,0
E001417,Red_Sea_Yemen,19.889435,41.67794,2024-06-29,2024-06-29,1,2.24,1.12,305.18,2,1.0,0
E001418,Red_Sea_Yemen,14.739313333333333,35.151469999999996,2024-06-30,2024-06-30,1,39.9,13.299999999999999,355.07,3,0.0,0
E001419,Red_Sea_Yemen,20.46049,41.051,2024-06-30,2024-06-30,1,50.06999999999999,12.517499999999998,353.07,4,0.25,0
E001420,Ukraine_Black_Sea,52.55018437048192,39.61482062650603,2024-01-01,2024-06-30,182,12543.830000000002,3.778262048192772,367.0,3320,0.8382530120481928,1
E001421,Ukraine_Black_Sea,48.60271748242002,37.78481327272727,2024-01-01,2024-06-30,182,122218.77,7.742715869496357,367.0,15785,0.29591384225530565,1
E001422,Ukraine_Black_Sea,47.60178207980653,33.66842861910521,2024-01-01,2024-06-30,182,26870.53,6.4983143893591295,367.0,4135,0.39081015719467954,1
E001423,Ukraine_Black_Sea,44.755928314814824,37.77825968518518,2024-01-01,2024-06-30,182,1612.1,2.98537037037037,352.07,540,0.7759259259259259,1
E001424,Ukraine_Black_Sea,44.771559480519485,33.85987675324675,2024-01-01,2024-06-30,182,71.07,0.9229870129870129,327.23,77,1.0,1
E001425,Ukraine_Black_Sea,47.16469833333334,30.799453333333332,2024-01-01,2024-04-30,121,19.46,3.2433333333333336,343.77,6,0.16666666666666666,1
E001426,Ukraine_Black_Sea,45.12219146341463,25.417347804878048,2024-01-01,2024-06-30,182,96.00999999999999,1.1708536585365852,339.49,82,0.9634146341463414,1
E001427,Ukraine_Black_Sea,45.37472984126984,30.92842565079365,2024-01-01,2024-06-30,182,836.63,2.655968253968254,348.24,315,0.7015873015873015,1
E001428,Ukraine_Black_Sea,44.66024422077923,23.094037045454545,2024-01-02,2024-06-30,181,3395.91,5.512840909090909,367.0,616,0.17532467532467533,1
E001429,Ukraine_Black_Sea,44.03698428571429,27.168075714285713,2024-01-02,2024-04-03,93,25.55,3.65,351.96,7,0.14285714285714285,1
E001430,Ukraine_Black_Sea,44.167241999999995,26.561222666666666,2024-01-02,2024-06-23,174,75.08999999999999,5.005999999999999,346.02,15,0.06666666666666667,1
E001431,Ukraine_Black_Sea,44.51679125,25.755175,2024-01-02,2024-06-30,181,30.95,3.86875,349.08,8,0.0,1
E001432,Ukraine_Black_Sea,44.89236,25.393655000000003,2024-01-02,2024-03-22,81,4.52,2.26,342.04,2,0.0,1
E001433,Ukraine_Black_Sea,45.14300897435897,26.21747846153846,2024-01-02,2024-04-11,101,396.65000000000003,10.17051282051282,367.0,39,0.0,1
E001434,Ukraine_Black_Sea,46.49727,26.76365,2024-01-02,2024-01-02,1,4.46,4.46,350.95,1,0.0,1
E001435,Ukraine_Black_Sea,46.20430239892183,24.558547924528295,2024-01-03,2024-06-30,180,1664.5000000000002,4.486522911051214,367.0,371,0.1967654986522911,1
E001436,Ukraine_Black_Sea,44.2402152,28.307043,2024-01-03,2024-06-29,179,77.17,1.5434,354.28,50,0.96,1
E001437,Ukraine_Black_Sea,44.638455,26.986629999999998,2024-01-05,2024-06-18,166,7.34,3.67,340.31,2,0.0,1
E001438,Ukraine_Black_Sea,44.815805,24.460245,2024-01-05,2024-02-28,55,29.39,14.695,343.84,2,0.0,1
E001439,Ukraine_Black_Sea,44.687749000000004,24.204932000000003,2024-01-05,2024-04-14,101,98.80000000000001,4.94,367.0,20,0.0,1
E001440,Ukraine_Black_Sea,44.895374,26.29514733333333,2024-01-05,2024-06-07,155,61.01000000000001,4.067333333333334,367.0,15,0.4666666666666667,1
E001441,Ukraine_Black_Sea,44.89623705882353,25.103674705882355,2024-01-05,2024-04-13,100,73.94,4.3494117647058825,344.76,17,0.11764705882352941,1
E001442,Ukraine_Black_Sea,45.00414333333334,25.44466,2024-01-05,2024-04-03,90,41.15,4.572222222222222,342.18,9,0.0,1
E001443,Ukraine_Black_Sea,45.201456,27.237531,2024-01-05,2024-06-30,178,32.7,3.2700000000000005,337.47,10,0.3,1
E001444,Ukraine_Black_Sea,45.50817163265307,26.894372448979595,2024-01-05,2024-06-18,166,279.46000000000004,5.70326530612245,367.0,49,0.22448979591836735,1
E001445,Ukraine_Black_Sea,45.40389742574257,29.39618267326733,2024-01-05,2024-06-23,171,827.4600000000002,8.192673267326734,367.0,101,0.019801980198019802,1
E001446,Ukraine_Black_Sea,46.0978,29.38481,2024-01-05,2024-02-05,32,24.82,8.273333333333333,345.36,3,0.0,1
E001447,Ukraine_Black_Sea,48.07210384615386,26.590031538461538,2024-01-05,2024-05-18,135,117.15000000000002,9.011538461538462,367.0,13,0.6153846153846154,1
E001448,Ukraine_Black_Sea,45.8228525,38.68337,2024-01-05,2024-02-26,53,2.83,0.7075,305.01,4,1.0,1
E001449,Ukraine_Black_Sea,51.891199787798406,29.337764933687005,2024-01-06,2024-06-30,177,1115.7199999999998,2.9594694960212196,367.0,377,0.7904509283819628,1
E001450,Ukraine_Black_Sea,46.88532,24.05633,2024-01-09,2024-01-09,1,3.58,3.58,327.42,1,0.0,1
E001451,Ukraine_Black_Sea,48.08484,22.96614,2024-01-09,2024-01-09,1,2.13,2.13,326.1,1,0.0,1
E001452,Ukraine_Black_Sea,45.29172613636364,25.110234318181814,2024-01-10,2024-06-29,172,38.09,0.8656818181818182,312.51,44,1.0,1
E001453,Ukraine_Black_Sea,51.142105801749274,37.93563221574344,2024-01-12,2024-06-30,171,1030.2400000000002,3.003615160349855,367.0,343,0.8483965014577259,1
E001454,Ukraine_Black_Sea,50.012663333333336,34.26983666666666,2024-01-12,2024-05-10,120,23.490000000000002,3.9150000000000005,343.24,6,0.6666666666666666,1
E001455,Ukraine_Black_Sea,45.29147076780758,38.24228957446809,2024-01-13,2024-06-30,170,6236.860000000001,5.769528214616097,367.0,1081,0.16651248843663274,1
E001456,Ukraine_Black_Sea,44.81632,28.112526666666668,2024-01-13,2024-02-27,46,11.469999999999999,3.823333333333333,341.63,3,0.0,1
E001457,Ukraine_Black_Sea,44.448080000000004,27.53097,2024-01-13,2024-04-10,89,6.129999999999999,3.0649999999999995,341.63,2,0.0,1
E001458,Ukraine_Black_Sea,44.874671666666664,29.103689166666665,2024-01-15,2024-05-24,131,48.42,4.035,367.0,12,0.5,1
E001459,Ukraine_Black_Sea,44.81502583333333,26.55967666666667,2024-01-16,2024-03-29,74,91.6,7.633333333333333,351.13,12,0.0,1
E001460,Ukraine_Black_Sea,45.062275,28.86383,2024-01-16,2024-03-04,49,4.86,2.43,338.78,2,0.0,1
E001461,Ukraine_Black_Sea,50.16864314329738,39.8482244375963,2024-01-16,2024-06-30,167,3065.87,4.723990755007704,367.0,649,0.3929121725731895,1
E001462,Ukraine_Black_Sea,44.582404999999994,26.544736666666665,2024-01-17,2024-03-04,48,35.17,5.861666666666667,356.36,6,0.0,1
E001463,Ukraine_Black_Sea,50.90627583333333,36.12661416666666,2024-01-17,2024-05-26,131,62.78999999999999,5.232499999999999,356.75,12,0.3333333333333333,1
E001464,Ukraine_Black_Sea,52.79128842105263,32.21894431578948,2024-01-19,2024-06-30,164,167.03,1.7582105263157894,367.0,95,0.8315789473684211,1
E001465,Ukraine_Black_Sea,44.925443333333334,28.82965,2024-01-19,2024-02-25,38,8.13,2.7100000000000004,337.77,3,0.3333333333333333,1
E001466,Ukraine_Black_Sea,45.65635916666667,22.982160000000007,2024-01-20,2024-05-15,117,102.64,2.851111111111111,346.03,36,0.3611111111111111,1
E001467,Ukraine_Black_Sea,45.42896666666667,38.87580916666666,2024-01-21,2024-05-29,130,37.65999999999999,3.1383333333333323,340.68,12,0.4166666666666667,1
E001468,Ukraine_Black_Sea,46.56152125,23.480765833333333,2024-01-22,2024-04-28,98,122.81,5.117083333333333,350.45,24,0.625,1
E001469,Ukraine_Black_Sea,51.151363333333336,40.10868,2024-01-22,2024-03-28,67,8.04,2.6799999999999997,328.37,3,0.3333333333333333,1
E001470,Ukraine_Black_Sea,52.847265030487804,29.989921676829265,2024-01-28,2024-06-30,155,1037.09,3.1618597560975608,367.0,328,0.823170731707317,1
E001471,Ukraine_Black_Sea,48.12074421052631,25.870802631578943,2024-01-30,2024-06-26,149,64.3,3.384210526315789,347.22,19,0.05263157894736842,1
E001472,Ukraine_Black_Sea,45.953645277777774,22.47622125,2024-01-30,2024-06-27,150,560.04,3.889166666666666,367.0,144,0.375,1
E001473,Ukraine_Black_Sea,51.25911927927928,37.7587709009009,2024-02-01,2024-06-30,151,541.5600000000001,2.4394594594594596,344.86,222,0.8198198198198198,1
E001474,Ukraine_Black_Sea,50.722872,24.445338,2024-02-02,2024-06-06,126,10.09,2.018,331.79,5,0.8,1
E001475,Ukraine_Black_Sea,51.13875399999999,23.551970666666662,2024-02-02,2024-06-28,148,30.27,1.009,313.38,30,1.0,1
E001476,Ukraine_Black_Sea,46.71781571428571,27.947622857142854,2024-02-02,2024-04-11,70,28.36,4.051428571428572,343.93,7,0.0,1
E001477,Ukraine_Black_Sea,44.53506600000001,23.116498,2024-02-03,2024-03-29,56,16.79,3.3579999999999997,340.15,5,0.0,1
E001478,Ukraine_Black_Sea,50.61298598360656,36.588443114754085,2024-02-04,2024-06-30,148,105.33,0.8633606557377049,336.61,122,0.9918032786885246,1
E001479,Ukraine_Black_Sea,45.75628555555556,28.59967111111111,2024-02-05,2024-06-26,143,69.78,7.753333333333334,355.85,9,0.1111111111111111,1
E001480,Ukraine_Black_Sea,44.39189666666667,24.011071666666666,2024-02-05,2024-06-28,145,19.36,3.2266666666666666,337.08,6,0.3333333333333333,1
E001481,Ukraine_Black_Sea,50.013983333333336,34.07156,2024-02-05,2024-03-10,35,2.6900000000000004,0.8966666666666668,303.18,3,1.0,1
E001482,Ukraine_Black_Sea,45.579981818181814,40.064803636363635,2024-02-05,2024-03-06,31,41.16,3.7418181818181817,346.26,11,0.18181818181818182,1
E001483,Ukraine_Black_Sea,44.20391,25.53022,2024-02-06,2024-02-06,1,3.81,3.81,341.0,1,0.0,1
E001484,Ukraine_Black_Sea,44.312508333333334,26.015560000000004,2024-02-06,2024-04-26,81,20.0,3.3333333333333335,343.54,6,0.3333333333333333,1
E001485,Ukraine_Black_Sea,45.215695705882354,22.206687705882352,2024-02-06,2024-06-06,122,656.4300000000001,3.861352941176471,367.0,170,0.36470588235294116,1
E001486,Ukraine_Black_Sea,45.84693,27.30449,2024-02-06,2024-02-06,1,1.85,1.85,326.54,1,0.0,1
E001487,Ukraine_Black_Sea,46.97266666666667,26.474016666666667,2024-02-06,2024-04-10,65,11.11,3.703333333333333,343.38,3,0.0,1
E001488,Ukraine_Black_Sea,46.89411166666667,22.673708333333334,2024-02-06,2024-04-02,57,12.920000000000002,2.1533333333333338,332.77,6,0.6666666666666666,1
E001489,Ukraine_Black_Sea,47.184494,22.783514,2024-02-06,2024-04-15,70,16.94,3.3880000000000003,337.47,5,0.0,1
E001490,Ukraine_Black_Sea,44.068605,26.179486666666662,2024-02-07,2024-04-09,63,23.33,3.888333333333333,352.29,6,0.0,1
E001491,Ukraine_Black_Sea,44.125310000000006,24.376512499999997,2024-02-07,2024-03-30,53,19.11,4.7775,355.44,4,0.0,1
E001492,Ukraine_Black_Sea,44.353836666666666,22.288793333333334,2024-02-07,2024-02-09,3,32.85,5.4750000000000005,340.58,6,0.0,1
E001493,Ukraine_Black_Sea,44.734254,27.331442,2024-02-07,2024-04-10,64,25.74,5.148,341.24,5,0.0,1
E001494,Ukraine_Black_Sea,45.49698666666668,34.891915000000004,2024-02-07,2024-06-07,122,19.450000000000003,3.241666666666667,344.5,6,0.3333333333333333,1
E001495,Ukraine_Black_Sea,46.84167204545454,34.76337465909091,2024-02-07,2024-06-27,142,1238.3400000000001,14.072045454545457,367.0,88,0.011363636363636364,1
E001496,Ukraine_Black_Sea,47.61345,22.77071,2024-02-07,2024-02-07,1,2.79,2.79,328.65,1,0.0,1
E001497,Ukraine_Black_Sea,48.541996,24.957,2024-02-07,2024-05-22,106,14.709999999999999,2.9419999999999997,335.68,5,0.0,1
E001498,Ukraine_Black_Sea,48.36749636363636,26.140658636363636,2024-02-07,2024-05-24,108,111.98999999999998,5.090454545454545,367.0,22,0.0,1
E001499,Ukraine_Black_Sea,46.623292,29.115494,2024-02-08,2024-06-23,137,20.38,4.076,339.24,5,0.4,1
E001500,Ukraine_Black_Sea,44.56347020725388,40.50201388601036,2024-02-08,2024-06-30,144,2267.26,5.873730569948187,367.0,386,0.22020725388601037,1
E001501,Ukraine_Black_Sea,45.03645,27.823166666666665,2024-02-08,2024-03-09,31,12.520000000000001,4.173333333333334,341.22,3,0.0,1
E001502,Ukraine_Black_Sea,45.24365,28.68938,2024-02-08,2024-06-29,143,54.989999999999995,7.855714285714285,367.0,7,0.2857142857142857,1
E001503,Ukraine_Black_Sea,44.040863333333334,25.837413333333334,2024-02-08,2024-06-25,139,140.64,23.439999999999998,367.0,6,0.0,1
E001504,Ukraine_Black_Sea,44.1679225,25.832930000000005,2024-02-08,2024-06-28,142,32.68,8.17,367.0,4,0.0,1
E001505,Ukraine_Black_Sea,44.28893,25.0339775,2024-02-08,2024-05-06,89,6.410000000000001,1.6025000000000003,329.77,4,0.5,1
E001506,Ukraine_Black_Sea,45.076170000000005,26.5357,2024-02-08,2024-05-26,109,7.970000000000001,3.9850000000000003,340.35,2,0.0,1
E001507,Ukraine_Black_Sea,46.0214425,28.61037,2024-02-08,2024-06-23,137,69.25,17.3125,367.0,4,0.0,1
E001508,Ukraine_Black_Sea,46.13868823529411,27.315533529411763,2024-02-09,2024-04-13,65,76.88,4.522352941176471,367.0,17,0.11764705882352941,1
E001509,Ukraine_Black_Sea,45.00021375,25.71461125,2024-02-09,2024-03-31,52,65.50999999999999,8.188749999999999,346.61,8,0.0,1
E001510,Ukraine_Black_Sea,44.07148,25.06009,2024-02-09,2024-02-09,1,14.79,14.79,339.91,1,0.0,1
E001511,Ukraine_Black_Sea,45.27282,28.068579999999997,2024-02-09,2024-02-09,1,14.69,7.345,339.26,2,0.0,1
E001512,Ukraine_Black_Sea,45.361177500000004,28.1395325,2024-02-09,2024-03-10,31,25.659999999999997,6.414999999999999,340.13,4,0.5,1
E001513,Ukraine_Black_Sea,52.29175999999999,39.7076825,2024-02-09,2024-06-27,140,67.14999999999999,5.595833333333332,350.95,12,0.9166666666666666,1
E001514,Ukraine_Black_Sea,45.565840909090916,40.722472727272724,2024-02-09,2024-06-22,135,46.349999999999994,4.213636363636363,356.43,11,0.18181818181818182,1
E001515,Ukraine_Black_Sea,45.46296,26.35506,2024-02-10,2024-02-10,1,2.97,2.97,325.11,1,0.0,1
E001516,Ukraine_Black_Sea,47.466916,26.035450000000004,2024-02-10,2024-04-15,66,15.850000000000001,3.1700000000000004,338.76,5,0.0,1
E001517,Ukraine_Black_Sea,44.90786333333333,27.811783333333334,2024-02-11,2024-03-04,23,10.43,3.4766666666666666,344.73,3,0.0,1
E001518,Ukraine_Black_Sea,46.084869999999995,28.39103,2024-02-11,2024-02-11,1,6.55,3.275,329.85,2,0.0,1
E001519,Ukraine_Black_Sea,46.267830000000004,27.69997,2024-02-11,2024-04-09,59,6.18,3.09,337.29,2,0.0,1
E001520,Ukraine_Black_Sea,47.36162903225806,28.27990483870968,2024-02-11,2024-04-15,65,143.72000000000003,4.636129032258065,353.41,31,0.0967741935483871,1
E001521,Ukraine_Black_Sea,44.706859090909084,39.822707272727264,2024-02-11,2024-06-13,124,23.68,2.152727272727273,336.43,11,0.45454545454545453,1
E001522,Ukraine_Black_Sea,45.089949,29.547086000000007,2024-02-12,2024-03-23,41,138.02,13.802000000000001,351.18,10,0.0,1
E001523,Ukraine_Black_Sea,45.35004357142858,28.42343928571429,2024-02-12,2024-06-30,140,106.27000000000001,7.590714285714286,350.61,14,0.35714285714285715,1
E001524,Ukraine_Black_Sea,45.92859,28.82659,2024-02-12,2024-02-12,1,2.16,2.16,327.3,1,0.0,1
E001525,Ukraine_Black_Sea,46.15291117647058,28.06521588235294,2024-02-12,2024-04-10,59,65.52,3.8541176470588234,343.3,17,0.7058823529411765,1
E001526,Ukraine_Black_Sea,46.609021999999996,29.417719999999996,2024-02-12,2024-04-08,57,19.67,3.934,343.0,5,0.2,1
E001527,Ukraine_Black_Sea,47.24754,27.022958,2024-02-12,2024-04-02,51,28.19,5.638,344.39,5,0.0,1
E001528,Ukraine_Black_Sea,47.61424222222222,28.02210666666667,2024-02-12,2024-05-20,99,38.599999999999994,4.288888888888888,349.19,9,0.0,1
E001529,Ukraine_Black_Sea,45.422124285714276,27.966426031746032,2024-02-13,2024-06-27,136,116.54999999999998,1.8499999999999996,342.72,63,0.8571428571428571,1
E001530,Ukraine_Black_Sea,45.10335,33.5923,2024-02-13,2024-02-13,1,5.41,5.41,339.22,1,0.0,1
E001531,Ukraine_Black_Sea,45.67305666666667,33.60756333333333,2024-02-13,2024-02-13,1,11.78,3.9266666666666663,332.38,3,0.0,1
E001532,Ukraine_Black_Sea,46.595314,40.9118,2024-02-13,2024-03-28,45,20.630000000000003,4.126,344.12,5,0.0,1
E001533,Ukraine_Black_Sea,46.39457869565217,39.95087347826087,2024-02-14,2024-06-18,126,95.06,4.13304347826087,355.13,23,0.43478260869565216,1
E001534,Ukraine_Black_Sea,47.01324892857143,36.060522142857145,2024-02-14,2024-05-12,89,485.00000000000006,17.321428571428573,367.0,28,0.03571428571428571,1
E001535,Ukraine_Black_Sea,46.58116235294117,22.52449264705882,2024-02-14,2024-04-10,57,120.09000000000002,3.5320588235294124,367.0,34,0.5588235294117647,1
E001536,Ukraine_Black_Sea,44.756768750000006,39.61700999999999,2024-02-15,2024-03-31,46,43.06,5.3825,355.21,8,0.125,1
E001537,Ukraine_Black_Sea,44.016295,24.43759,2024-02-15,2024-02-15,1,7.24,3.62,329.11,2,0.0,1
E001538,Ukraine_Black_Sea,48.50958333333333,22.7433025,2024-02-15,2024-06-21,128,62.230000000000004,5.185833333333334,347.98,12,0.0,1
E001539,Ukraine_Black_Sea,44.79086,40.96438,2024-02-16,2024-02-16,1,9.91,9.91,351.47,1,0.0,1
E001540,Ukraine_Black_Sea,45.01181,22.64612,2024-02-16,2024-02-16,1,7.82,7.82,347.66,1,0.0,1
E001541,Ukraine_Black_Sea,46.67401285714286,22.06780428571429,2024-02-16,2024-04-02,47,15.9,2.2714285714285714,341.28,7,0.2857142857142857,1
E001542,Ukraine_Black_Sea,46.813010000000006,23.125942045454543,2024-02-16,2024-04-09,54,176.5,4.011363636363637,355.18,44,0.2727272727272727,1
E001543,Ukraine_Black_Sea,47.71635,23.02985,2024-02-16,2024-02-16,1,2.68,2.68,334.07,1,0.0,1
E001544,Ukraine_Black_Sea,47.81187,22.813254999999998,2024-02-16,2024-02-16,1,37.71,18.855,337.07,2,0.0,1
E001545,Ukraine_Black_Sea,48.00029000000001,22.45796,2024-02-16,2024-04-14,59,6.23,3.115,339.92,2,0.0,1
E001546,Ukraine_Black_Sea,48.85522,22.62152,2024-02-16,2024-02-16,1,2.15,2.15,326.19,1,0.0,1
E001547,Ukraine_Black_Sea,49.83886,23.1662,2024-02-16,2024-02-16,1,5.93,5.93,325.85,1,0.0,1
E001548,Ukraine_Black_Sea,50.05496086956522,23.559603913043485,2024-02-16,2024-06-08,114,122.63999999999997,5.332173913043477,354.83,23,0.043478260869565216,1
E001549,Ukraine_Black_Sea,50.39308163934426,34.52244704918032,2024-02-17,2024-05-04,78,291.64,4.780983606557377,367.0,61,0.18032786885245902,1
E001550,Ukraine_Black_Sea,46.03064222222222,23.20589777777778,2024-02-17,2024-04-16,60,33.23,3.692222222222222,347.42,9,0.3333333333333333,1
E001551,Ukraine_Black_Sea,46.194832500000004,22.980117500000002,2024-02-17,2024-04-02,46,14.52,3.63,329.37,4,0.5,1
E001552,Ukraine_Black_Sea,46.32953,32.55334,2024-02-17,2024-02-17,1,2.48,2.48,328.8,1,0.0,1
E001553,Ukraine_Black_Sea,46.29494125,23.405720000000002,2024-02-17,2024-04-15,59,50.78,6.3475,349.3,8,0.0,1
E001554,Ukraine_Black_Sea,47.159273999999996,22.594066,2024-02-17,2024-03-26,39,19.09,3.818,339.62,5,0.0,1
E001555,Ukraine_Black_Sea,47.40621000000001,23.797534285714285,2024-02-17,2024-05-24,98,127.39,6.066190476190476,352.26,21,0.047619047619047616,1
E001556,Ukraine_Black_Sea,47.56963999999999,23.750063333333333,2024-02-17,2024-04-01,45,18.56,3.0933333333333333,346.07,6,0.3333333333333333,1
E001557,Ukraine_Black_Sea,48.77707,22.7508,2024-02-17,2024-02-17,1,4.84,4.84,334.13,1,0.0,1
E001558,Ukraine_Black_Sea,49.67592,23.20231,2024-02-17,2024-05-17,91,7.6899999999999995,2.563333333333333,337.51,3,0.0,1
E001559,Ukraine_Black_Sea,44.00172,22.8956,2024-02-18,2024-02-18,1,2.39,2.39,332.17,1,0.0,1
E001560,Ukraine_Black_Sea,51.44417555389222,35.621517964071856,2024-02-19,2024-06-28,131,4494.03,6.727589820359281,367.0,668,0.12125748502994012,1
E001561,Ukraine_Black_Sea,47.13400333333334,25.97318,2024-02-19,2024-02-19,1,10.61,3.5366666666666666,345.8,3,0.0,1
E001562,Ukraine_Black_Sea,49.17957142857142,33.48143642857143,2024-02-19,2024-05-18,90,36.99,2.6421428571428573,351.26,14,0.5714285714285714,1
E001563,Ukraine_Black_Sea,44.025495,26.451835,2024-02-20,2024-04-15,56,127.14,21.19,354.47,6,0.3333333333333333,1
E001564,Ukraine_Black_Sea,44.69501,24.52819,2024-02-21,2024-02-21,1,2.52,2.52,331.96,1,0.0,1
E001565,Ukraine_Black_Sea,46.34484333333333,29.802876666666666,2024-02-21,2024-05-01,71,11.07,3.69,334.07,3,0.0,1
E001566,Ukraine_Black_Sea,46.456795,29.89112,2024-02-21,2024-03-04,13,7.35,3.675,346.95,2,0.0,1
E001567,Ukraine_Black_Sea,46.666314,29.814476000000003,2024-02-21,2024-04-05,45,33.23,6.645999999999999,345.81,5,0.0,1
E001568,Ukraine_Black_Sea,46.925023333333336,31.082641666666664,2024-02-21,2024-06-28,129,53.34,8.89,349.76,6,0.0,1
E001569,Ukraine_Black_Sea,48.97596258064517,24.709544516129032,2024-02-21,2024-06-30,131,175.56,1.4158064516129032,331.82,124,0.9838709677419355,1
E001570,Ukraine_Black_Sea,47.497365,30.7022775,2024-02-22,2024-04-08,47,142.82999999999998,8.926874999999999,350.53,16,0.0,1
E001571,Ukraine_Black_Sea,44.50611,24.690020000000004,2024-02-22,2024-04-03,42,16.64,4.16,338.4,4,0.0,1
E001572,Ukraine_Black_Sea,45.02452,28.48433,2024-02-22,2024-02-22,1,1.71,1.71,330.2,1,0.0,1
E001573,Ukraine_Black_Sea,45.22432,28.48083,2024-02-22,2024-02-22,1,3.97,3.97,327.52,1,0.0,1
E001574,Ukraine_Black_Sea,45.61066,28.38516,2024-02-22,2024-02-22,1,3.18,3.18,332.74,1,0.0,1
E001575,Ukraine_Black_Sea,45.70366666666666,27.34114166666667,2024-02-22,2024-06-26,126,13.999999999999998,2.333333333333333,341.16,6,0.5,1
E001576,Ukraine_Black_Sea,45.9604,29.18814,2024-02-22,2024-02-22,1,3.98,3.98,331.19,1,0.0,1
E001577,Ukraine_Black_Sea,46.46773,27.81869,2024-02-22,2024-02-22,1,2.64,2.64,328.73,1,0.0,1
E001578,Ukraine_Black_Sea,46.65107,26.8181,2024-02-22,2024-02-22,1,5.8,5.8,344.94,1,0.0,1
E001579,Ukraine_Black_Sea,46.71551,27.374335000000002,2024-02-22,2024-03-23,31,4.03,2.015,336.07,2,0.5,1
E001580,Ukraine_Black_Sea,46.930080000000004,32.00302,2024-02-22,2024-05-04,73,29.8,9.933333333333334,344.73,3,0.6666666666666666,1
E001581,Ukraine_Black_Sea,47.092173333333335,30.28095,2024-02-22,2024-02-22,1,41.97,13.99,343.15,3,0.0,1
E001582,Ukraine_Black_Sea,47.19259083333333,31.7903125,2024-02-22,2024-06-27,127,166.2,3.4625,367.0,48,0.6875,1
E001583,Ukraine_Black_Sea,47.39679,27.00087,2024-02-22,2024-02-22,1,3.44,3.44,329.18,1,0.0,1
E001584,Ukraine_Black_Sea,48.12798,29.029812,2024-02-22,2024-04-10,49,14.94,2.988,340.04,5,0.0,1
E001585,Ukraine_Black_Sea,48.260365,30.038275,2024-02-22,2024-03-10,18,23.55,3.9250000000000003,355.43,6,0.0,1
E001586,Ukraine_Black_Sea,48.86618,26.869194999999998,2024-02-22,2024-04-12,51,9.59,4.795,342.3,2,0.0,1
E001587,Ukraine_Black_Sea,45.062760384615395,39.97692923076923,2024-02-23,2024-04-09,47,204.16,7.852307692307692,367.0,26,0.0,1
E001588,Ukraine_Black_Sea,44.530444,40.082806,2024-02-23,2024-02-29,7,17.36,3.472,341.3,5,0.0,1
E001589,Ukraine_Black_Sea,44.16906,25.241635,2024-02-23,2024-06-30,129,18.33,4.5825,345.11,4,0.0,1
E001590,Ukraine_Black_Sea,44.46833,27.1503,2024-02-23,2024-02-23,1,4.16,4.16,332.07,1,0.0,1
E001591,Ukraine_Black_Sea,45.27654,26.56383,2024-02-23,2024-02-23,1,2.74,2.74,329.24,1,0.0,1
E001592,Ukraine_Black_Sea,45.49248,27.62648,2024-02-23,2024-02-23,1,2.73,2.73,327.23,1,0.0,1
E001593,Ukraine_Black_Sea,45.54700333333333,28.90243,2024-02-23,2024-04-12,50,33.58,5.596666666666667,345.22,6,0.0,1
E001594,Ukraine_Black_Sea,46.25629545454546,33.80154,2024-02-23,2024-05-18,86,76.11,6.919090909090909,354.48,11,0.09090909090909091,1
E001595,Ukraine_Black_Sea,46.47856,35.092420000000004,2024-02-23,2024-06-24,123,7.92,3.96,341.02,2,0.0,1
E001596,Ukraine_Black_Sea,46.452504000000005,28.123379,2024-02-23,2024-04-21,59,95.25,9.525,343.01,10,0.0,1
E001597,Ukraine_Black_Sea,46.98858666666666,28.688043333333336,2024-02-23,2024-05-06,74,29.520000000000003,9.840000000000002,336.44,3,0.6666666666666666,1
E001598,Ukraine_Black_Sea,44.20366,23.86019,2024-02-23,2024-02-23,1,3.23,3.23,325.77,1,0.0,1
E001599,Ukraine_Black_Sea,45.2137094117647,27.714552352941176,2024-02-23,2024-05-16,84,173.25000000000003,10.191176470588237,367.0,17,0.7647058823529411,1
E001600,Ukraine_Black_Sea,44.735497499999994,28.035004999999998,2024-02-24,2024-06-22,120,8.25,2.0625,330.8,4,0.25,1
E001601,Ukraine_Black_Sea,44.916357500000004,40.8378225,2024-02-24,2024-03-05,11,52.39,13.0975,341.6,4,0.0,1
E001602,Ukraine_Black_Sea,45.15597875,39.19186875,2024-02-24,2024-06-17,115,11.280000000000001,1.4100000000000001,337.75,8,0.75,1
E001603,Ukraine_Black_Sea,45.367706428571424,39.30362642857143,2024-02-24,2024-06-16,114,58.28999999999999,4.163571428571428,352.4,14,0.14285714285714285,1
